Official NCBI gene id,Official NCBI gene symbol
149111,CNIH3
23648,SSBP3
79848,CSPP1
23553,HYAL4
81602,CDADC1
1830,DSG3
7134,TNNC1
51348,KLRF1
4635,MYL4
27012,KCNV1
57091,CASS4
9597,SMAD5-AS1
8337,HIST2H2AA3
6161,RPL32
6699,SPRR1B
6375,XCL1
2911,GRM1
27181,SIGLEC8
11255,HRH3
3627,CXCL10
10322,SMYD5
55244,SLC47A1
64170,CARD9
79990,PLEKHH3
7432,VIP
7768,ZNF225
28316,CDH20
27341,RRP7A
5173,PDYN
9883,POM121
8739,HRK
26094,DCAF4
5820,PVT1
10819,OR7E14P
84060,RBM48
7186,TRAF2
1602,DACH1
5650,KLK7
5172,SLC26A4
6549,SLC9A2
26059,ERC2
51236,HGH1
11174,ADAMTS6
27094,KCNMB3
767,CA8
51540,SCLY
51207,DUSP13
4361,MRE11A
2558,GABRA5
7124,TNF
54769,DIRAS2
79075,DSCC1
2626,GATA4
9831,ZNF623
4068,SH2D1A
50506,DUOX2
30009,TBX21
7431,VIM
734,OSGIN2
4294,MAP3K10
5801,PTPRR
56936,CCDC177
285830,HLA-F-AS1
40,ASIC2
2863,GPR39
3801,KIFC3
79723,SUV39H2
6328,SCN3A
1006,CDH8
51520,LARS
60385,TSKS
83990,BRIP1
9142,TMEM257
9752,PCDHA9
9537,TP53I11
1836,SLC26A2
1404,HAPLN1
283,ANG
11001,SLC27A2
5122,PCSK1
56000,NXF3
7434,VIPR2
79819,WDR78
2620,GAS2
8632,DNAH17
100132406,NBPF10
11052,CPSF6
7637,ZNF84
22977,AKR7A3
63970,TP53AIP1
4745,NELL1
64137,ABCG4
23117,NPIPB3
1184,CLCN5
5655,KLK10
6618,SNAPC2
10846,PDE10A
1440,CSF3
3007,HIST1H1D
157697,ERICH1
79963,ABCA11P
54346,UNC93A
55486,PARL
56155,TEX14
221078,NSUN6
3751,KCND2
362,AQP5
284001,CCDC57
57669,EPB41L5
5582,PRKCG
9402,GRAP2
51123,ZNF706
1823,DSC1
10309,CCNO
57716,PRX
3169,FOXA1
4636,MYL5
11009,IL24
22866,CNKSR2
26024,PTCD1
57101,ANO2
30820,KCNIP1
2352,FOLR3
79145,CHCHD7
26263,FBXO22
1392,CRH
10149,ADGRG2
5046,PCSK6
3765,KCNJ9
353189,SLCO4C1
2998,GYS2
4703,NEB
78997,GDAP1L1
79955,PDZD7
54544,CRCT1
81931,ZNF93
54545,MTMR12
3854,KRT6B
5813,PURA
57102,C12orf4
2646,GCKR
152559,PAQR3
10144,FAM13A
90204,ZSWIM1
162972,ZNF550
7775,ZNF232
27132,CPNE7
974,CD79B
11026,LILRA3
84759,PCGF1
29121,CLEC2D
55691,FRMD4A
3120,HLA-DQB2
10242,KCNMB2
885,CCK
2897,GRIK1
57194,ATP10A
9628,RGS6
22806,IKZF3
3081,HGD
8633,UNC5C
5275,SERPINB13
4804,NGFR
374354,NHLRC2
669,BPGM
56242,ZNF253
25834,MGAT4C
4852,NPY
84272,YIPF4
55315,SLC29A3
6283,S100A12
3897,L1CAM
398,ARHGDIG
4885,NPTX2
6698,SPRR1A
55361,PI4K2A
7429,VIL1
89,ACTN3
7691,ZNF132
1117,CHI3L2
25862,USP49
1393,CRHBP
2915,GRM5
1013,CDH15
56253,CRTAM
8858,PROZ
6932,TCF7
6533,SLC6A6
383,ARG1
9753,ZSCAN12
10780,ZNF234
10170,DHRS9
8997,KALRN
6276,S100A5
4902,NRTN
100129482,ZNF37BP
55252,ASXL2
11264,PXMP4
7553,ZNF7
7745,ZKSCAN8
492,ATP2B3
51806,CALML5
389677,RBM12B
8814,CDKL1
43849,KLK12
10568,SLC34A2
7474,WNT5A
79178,THTPA
79729,SH3D21
9365,KL
9570,GOSR2
441024,MTHFD2L
4308,TRPM1
11131,CAPN11
4824,NKX3-1
222,ALDH3B2
85446,ZFHX2
4613,MYCN
91807,MYLK3
64788,LMF1
3595,IL12RB2
2747,GLUD2
79893,GGNBP2
9119,KRT75
91977,MYOZ3
1460,CSNK2B
11074,TRIM31
56943,ENY2
56649,TMPRSS4
54808,DYM
4314,MMP3
7137,TNNI3
6332,SCN7A
57001,SDHAF3
55510,DDX43
55010,PARPBP
6317,SERPINB3
6911,TBX6
25786,DGCR11
55234,SMU1
10590,SCGN
5928,RBBP4
54551,MAGEL2
55282,LRRC36
79879,CCDC134
540,ATP7B
148753,FAM163A
7185,TRAF1
60598,KCNK15
440193,CCDC88C
4321,MMP12
9367,RAB9A
2302,FOXJ1
26091,HERC4
3957,LGALS2
1773,DNASE1
55314,TMEM144
80117,ARL14
57576,KIF17
2913,GRM3
5670,PSG2
3043,HBB
2047,EPHB1
5473,PPBP
145389,SLC38A6
100128640,ACVR2B-AS1
9635,CLCA2
55095,SAMD4B
6538,SLC6A11
4883,NPR3
5528,PPP2R5D
2044,EPHA5
283345,RPL13P5
89870,TRIM15
10943,MSL3
586,BCAT1
11238,CA5B
57834,CYP4F11
57144,PAK7
79175,ZNF343
5610,EIF2AK2
7448,VTN
3067,HDC
55216,C11orf57
4283,CXCL9
338645,LUZP2
80006,TRAPPC13
64852,TUT1
668,FOXL2
1690,COCH
28954,REM1
2555,GABRA2
51083,GAL
1493,CTLA4
5514,PPP1R10
3293,HSD17B3
339479,BRINP3
7223,TRPC4
26287,ANKRD2
55255,WDR41
4081,MAB21L1
146227,BEAN1
55966,AJAP1
51200,CPA4
10148,EBI3
27113,BBC3
55690,PACS1
6003,RGS13
100131755,ARMCX4
80339,PNPLA3
51202,DDX47
11085,ADAM30
2968,GTF2H4
5546,PRCC
2528,FUT6
11219,TREX2
339448,C1orf174
867,CBL
5991,RFX3
440352,SNX29P2
57084,SLC17A6
1581,CYP7A1
5079,PAX5
640,BLK
9388,LIPG
80031,SEMA6D
55655,NLRP2
3823,KLRC3
60,ACTB
259197,NCR3
9422,ZNF264
50487,PLA2G3
153,ADRB1
56260,C8orf44
3960,LGALS4
23514,SPIDR
85452,CFAP74
56300,IL36G
10168,ZNF197
2963,GTF2F2
5195,PEX14
22943,DKK1
343071,PRAMEF10
23040,MYT1L
55166,CENPQ
7498,XDH
64446,DNAI2
810,CALML3
5794,PTPRH
8115,TCL1A
3760,KCNJ3
85459,CEP295
79172,CENPO
570,BAAT
11166,SOX21
1583,CYP11A1
10825,NEU3
3955,LFNG
925,CD8A
575,ADGRB1
4359,MPZ
3237,HOXD11
26228,STAP1
3219,HOXB9
4888,NPY6R
83744,ZNF484
4608,MYBPH
5028,P2RY1
1993,ELAVL2
1571,CYP2E1
92609,TIMM50
894,CCND2
65243,ZFP69B
6192,RPS4Y1
11199,ANXA10
65996,CENPBD1P1
64577,ALDH8A1
81930,KIF18A
25799,ZNF324
9607,CARTPT
10666,CD226
6638,SNRPN
7799,PRDM2
10039,PARP3
55957,LIN37
7710,ZNF154
63974,NEUROD6
55319,TMA16
27092,CACNG4
1380,CR2
3868,KRT16
10566,AKAP3
6658,SOX3
432,ASGR1
1800,DPEP1
50615,IL21R
10794,ZNF460
126017,ZNF813
2814,GP5
7980,TFPI2
820,CAMP
3112,HLA-DOB
3849,KRT2
9955,HS3ST3A1
29068,ZBTB44
8976,WASL
9032,TM4SF5
100507424,LOC100507424
26027,ACOT11
81551,STMN4
4151,MB
11040,PIM2
1122,CHML
8123,PWAR5
6769,STAC
8549,LGR5
58510,PRODH2
10017,BCL2L10
51533,PHF7
8688,KRT37
54707,GPN2
51199,NIN
26148,C10orf12
114818,KLHL29
51208,CLDN18
79074,C2orf49
9113,LATS1
10647,SCGB1D2
26529,OR12D2
2922,GRP
3589,IL11
9051,PSTPIP1
1826,DSCAM
22798,LAMB4
54857,GDPD2
1396,CRIP1
8170,SLC14A2
56606,SLC2A9
60494,CCDC81
22861,NLRP1
79962,DNAJC22
3004,GZMM
3200,HOXA3
2250,FGF5
7556,ZNF10
202181,LOC202181
5913,RAPSN
4935,GPR143
7101,NR2E1
375248,ANKRD36
81033,KCNH6
80328,ULBP2
768,CA9
152,ADRA2C
5536,PPP5C
2953,GSTT2
1733,DIO1
722,C4BPA
2118,ETV4
10629,TAF6L
8329,HIST1H2AI
4160,MC4R
1657,DMXL1
120227,CYP2R1
9875,URB1
10739,RFPL2
2348,FOLR1
9360,PPIG
7008,TEF
3208,HPCA
2893,GRIA4
57706,DENND1A
55144,LRRC8D
6176,RPLP1
9394,HS6ST1
23132,RAD54L2
23026,MYO16
913,CD1E
54882,ANKHD1
2567,GABRG3
55065,SLC52A1
5506,PPP1R3A
51561,IL23A
3547,IGSF1
11022,TDRKH
1233,CCR4
63035,BCORL1
2290,FOXG1
6906,SERPINA7
57332,CBX8
3882,KRT32
8788,DLK1
5004,ORM1
7023,TFAP4
6232,RPS27
2999,GZMH
2312,FLG
1511,CTSG
2556,GABRA3
55776,SAYSD1
25769,SLC24A2
904,CCNT1
2100,ESR2
9576,SPAG6
5077,PAX3
4778,NFE2
1559,CYP2C9
26525,IL36RN
8029,CUBN
2672,GFI1
79973,ZNF442
2219,FCN1
2543,GAGE1
79412,KREMEN2
54811,ZNF562
2865,FFAR3
9175,MAP3K13
6540,SLC6A13
170680,PSORS1C2
881,CCIN
54581,SCAND2P
55248,TMEM206
79685,SAP30L
6425,SFRP5
9024,BRSK2
838,CASP5
65987,KCTD14
793,CALB1
2304,FOXE1
22829,NLGN4Y
80740,LY6G6C
2637,GBX2
2322,FLT3
5409,PNMT
58529,MYOZ1
28965,SLC27A6
51764,GNG13
26532,OR10H3
80059,LRRTM4
9705,ST18
10076,PTPRU
26226,FBXW4P1
6545,SLC7A4
11273,ATXN2L
270,AMPD1
229,ALDOB
79369,B3GNT4
2299,FOXI1
154796,AMOT
3857,KRT9
339105,PRSS53
9348,NDST3
22979,EFR3B
5599,MAPK8
57082,CASC5
27115,PDE7B
11126,CD160
29953,TRHDE
51733,UPB1
3736,KCNA1
63932,CXorf56
55770,EXOC2
10526,IPO8
4807,NHLH1
7139,TNNT2
27297,CRCP
55425,GPALPP1
50937,CDON
1325,CORT
1636,ACE
9692,KIAA0391
1269,CNR2
59344,ALOXE3
51631,LUC7L2
54622,ARL15
50833,TAS2R16
3852,KRT5
3354,HTR1E
7051,TGM1
3749,KCNC4
9542,NRG2
51652,CHMP3
653,BMP5
84079,ANKRD27
10847,SRCAP
54014,BRWD1
81797,OR12D3
1047,CLGN
7173,TPO
6019,RLN2
10716,TBR1
11081,KERA
8825,LIN7A
6147,RPL23A
1437,CSF2
2938,GSTA1
869,CBLN1
7468,WHSC1
79924,ADM2
59272,ACE2
7490,WT1
3224,HOXC8
3170,FOXA2
55301,OLAH
23418,CRB1
4146,MATN1
55500,ETNK1
64100,ELSPBP1
765,CA6
7180,CRISP2
63928,CHP2
261726,TIPRL
51365,PLA1A
27033,ZBTB32
2201,FBN2
8796,SCEL
59336,PRDM13
7299,TYR
3973,LHCGR
727897,MUC5B
1356,CP
8909,ENDOU
4607,MYBPC3
64699,TMPRSS3
55066,PDPR
8653,DDX3Y
7053,TGM3
3347,HTN3
5137,PDE1C
51233,DRICH1
4340,MOG
1656,DDX6
23620,NTSR2
